2008,品牌专业超市中绿色包装的设计研究--《同济大学》,品牌专业超市 全球供应链 绿色包装设计 创新设计流程,工业经济的飞速发展所带来的日益严重的环境问题使全世界将话题转向了绿色设计跨国企业要想发展全球化的贸易成为同类行业中永远的领军者也必须正确面对绿色设计在包装领域绿色包装设计已经成为了必然的发展趋势本文即是在这样的全球绿色浪潮的背景中在跨国企业品牌专业超市的环境下通过理论的研究案例的分析和实践的结合针对绿色包装设计进行研究与探索本文从品牌专业超市的产生背景及其特点出发结合绿色包装设计的一般原则提出了建立于跨国企业全球供应链上的绿色包装设计理念即兼顾绿色环境绿色经济和绿色人文三方面的绿色包装设计随之笔者通过对相关人群的行为观察与分析总结品牌专业超市对包装设计的具体要求并应用之前提出的绿色包装设计理念来指导研究品牌专业超市环境中的绿色包装设计的方法包括降低包装成本优化包装结构选用绿色材料延续包装功能及包装装潢的人文化设计等此外笔者还通过自身在迪卡侬集团总部的实习经历结合大量的实际案例并采集真实数据来论证绿色包装设计方法的正确性在品牌专业超市中实施的可行性及其在经济效益和社会贡献上的意义最后笔者通过引入跨国企业的创新设计流程来实践品牌专业超市环境中的绿色包装设计中国在飞速发展中国的企业也一定会走向世界建立自己的国际品牌绿色包装是包装设计必然的发展趋势不仅对环境具有积极影响也为企业发展带来获益而科学的创新流程则是企业发展的核心动力希望本文建立于跨国企业全球供应链的绿色包装设计及其创新流程能为中国企业国际化绿色化的创新设计之路提供借鉴意义
2015,实行绿色包装设计的探究--《河北师范大学》,绿色包装 过度包装 包装设计 物流,绿色包装设计作为一种新的设计思想与方法已经引起了世界各国的广泛认可和重视同时带动了绿色包装产品循环周期内各个阶段对自然环境的关注形成了以绿色包装产品设计为龙头的绿色包装工程我国于1998年颁布了包装资源回收利用暂行管理办法规定了废弃物的处理专家呼吁要尽快建立和完善资源回收利用法对实现我国的可持续发展战略具有重要意义不能忘记在宇宙的整体环境中地球是被大气层包装着的这是个十分有意义的包装中国是发展中的大国但资源人均占有率还很低环境保护任重道远因此绿色环保包装设计作为一个策略提出来是十分必要和迫切的它将促使我国艺术设计和包装产业更好更快地向人性化生存方向发展改善生态环境已成为人们的共识在食品药品包装的设计和商品流通领域中如何推行绿色低碳环保的包装是改善生态环境的重要课题之一现在已经有很多公司开始研制开发对人的健康环境保护有益的包装材料和生产工艺在设计阶段对包装产品的要求进行充分的市场调研和技术分析如产品在生产使用废弃回收再生产过程中对人的健康损害范围程度对污染源采取控制和消除的设计措施等包装材料是设计的物流媒体尤其是生活用品包装诸如食品服装领域内使用的包装材料同人接触的部分及使用方式中的粉尘附着物残留的化学物以及气体的弥散对人的健康影响很难测定并作危情防范但设计师的环保意识促使其在设计阶段选择的材料要具有无毒性无污染可回收利用可降解合理地设计包装结构从功能耗材及印刷工艺上使包装产品实现最大限度的减量化避免包装结构层次体积的繁复叠加出现过度包装浮夸包装现象以无功用玄奥的装置误导消费者绿色包装设计将致力于环境保护策略的实施建立新的方法和设计理念来规范包装产品在其循环周期内每一个阶段对环境产生的负面影响包装设计人员应该尽量采用绿色的包装材料来设计包装盒这样可以减少包装丢弃之后对周围环境产生的污染包装要减量在外国超市是建议消费者使用尼龙购物袋少用一次性塑料袋在包装中使用的材料尽量减少尽可能消除不必要的包装提倡简朴包装以节省资源包装材料要单一采用的材料尽量单纯不要混入异种材料以便于回收利用包装设计可以拆卸需要复合材料结构形式的包装应设计成可拆卸式结构有利于拆卸后回收利用重视包装材料的再利用采用可回收复用和再循环使用的包装提高包装物的生命周期从而减少包装废弃物在科学技术不断发展的今天研究用于包装的更为绿色低碳环保材料依然成为一个主要课题现代新型包装材料的生产加工已经形成了一个新的工业门类绿色包装材料已经在原有的纸材木材草编竹藤等基础上对其用新技术再次深度加工使之形成既具有原始材料包装的很多特点又具有比那些不环保的化学合成材料更抗压防水防潮防腐以及自身轻便性可循环使用性规模化生产的可行性等诸多优点更重要的是它的经济性和绿色低碳环保国际上食品药品的包装也在采用绿色环保材料盛行的包装以高阻隔塑料包装为主在一些发达的国家里无论是超级市场还是商场大多以高阻隔塑料包装为主除了PEPETPAEVOH的复合材料外PVDC具有优秀的耐油性保味性防潮性及防霉性等机能2004年以来PVDC的涂抹技术的兴起为高阻隔软包装膜带来新的进展在欧洲和美国软包装的粘合剂已经逐渐的转向水性或者无溶解性产品而醇溶油墨取代甲苯油墨也在欧美日本甚至韩国成为主要的趋势我国有关国家标准对过度包装提出了相应要求国家标准限制商品过度包装要求食品和化妆品2010年4月1日起颁布实施但效果并不明显目前仍就对乳制品食用油调味品及休闲食品等各类日常食品包装缺乏一定的标准指引有的食品医药企业私自加大包装盒尺寸增强视觉效果对资源环境造成负面影响同时也增加了包装成本还加重了消费者的负担这突出表现在保健品包装上我国通过行政手段应对白色污染限制薄膜塑料袋的广泛使用商场超市蔬菜市场纷纷响应推广使用可降解塑料薄膜在一定程度上抑制了白色污染
2005,无水胶印油墨印刷适性机理的研究--《西安理工大学》,无水胶印油墨 印刷适性参数 抽样调查 故障排除,本文利用抽样调查和数理统计的原理深入分析了无水胶印油墨的印刷适性参数如油墨的比重粘度细度等为解决无水胶印油墨在印刷中出现的一些故障提供了相关的理论依据该理论与实际结合通过制作测试条在标准的印刷条件下进行印刷对无水胶印的印刷质量和油墨的印刷适性参数如实地密度相对反差网点扩大油墨的色强度色效率饱和度等相关参数进行测定得到了有参考价值的参数对生产实践有很大的指导意义从而为在我国推广普及无水胶印提供了合理的依据
2015,低碳环保理念在食品包装设计中的应用研究--《吉林建筑大学》,低碳 环保 食品包装 设计创新,本课题主要研究在低碳环保理念指导下食品包装该如何进行设计实践如何通过设计实践来改善食品包装垃圾对环境造成的损害当代社会由于人们不健康的消费理念导致食品包装废弃物越发繁多许多食品包装废弃物无法回收处理再利用堆积如山的包装废弃物被焚烧或填埋焚烧产生的废气对大气产生污染空气中的悬浮颗粒对人体健康造成很大危害现在很多地区的大气环境质量都超过了PM25的指数标准作为当今的包装设计师在为人而设计的同时更应该为保护环境而设计通过包装设计将低碳环保理念付诸实践我们国家现在也在大力推广低碳环保理念并将其践行到经济发展中中国将把推动发展的着力点转到提高质量和效益上来下大力气推进绿色发展循环发展低碳发展国家主席在博鳌亚洲论坛2013年年会中提到国家总理在2015年十二届全国人民代表大会第三次会议开幕式上做的政府工作报告的指示加快转变经济发展的同时实现有质量有效益可持续的发展推动绿色消费国家大力提倡低碳环保来应对越来越严重的自然环境危机在环境污染越来越严重自然资源越来越匮乏全球气候不断变暖的今天低碳环保不仅仅是一个口号而是每一个人在践行的承诺本课题主要研究与人息息相关的食品包装并对低碳环保理念如何运用于食品包装设计做了分析研究首先对当前的食品包装设计进行了调研分析现在的食品包装在材料方面使用多是纸塑料金属玻璃以及特殊材料等这些包装材料在可降解可再生低能耗少污染方面并不能尽善尽美包装印刷方面使用的颜料溶剂黏合剂存在安全卫生方面的隐患容器结构与造型方面一味追求包装效果设计出很多结构复杂浪费材料的包装设计方案浪费了大量自然资源在装潢设计方面有些食品包装色彩繁复图形偏离主题广告语运用不当绿色标识混淆影响包装废弃物的回收与再利用本研究在包装设计实践中将低碳环保理念的原则注入到食品包装设计中从包装选材印刷容器结构到装潢设计一一进行分析设计出人性化科学化环保化的食品包装不仅通过低碳环保理念指导设计实践还通过设计作品传播低碳环保的理念使得低碳环保理念深入人心实现共赢低碳环保设计先行我们的生活是有设计构成生存空间的所有东西都是设计构成低碳环保理念相融入到每个人的意识里就要首先融入到生活中潜移默化的影响每个人融入到生活中的方式就是将低碳环保理念注入到设计中低碳环保是指每个人在生活中将碳排放量控制到最低因此需要每个人的努力低碳环保理念的最大效益是实现人类与环境的和谐发展未来低碳环保是世界的主流低碳环保食品包装将是包装领域的佼佼者低碳包装将会引领包装领域的新潮流
2008,大豆油胶印油墨印刷适性的研究--《西安理工大学》,大豆油 胶印 油墨 VOC 环保,大豆油墨采用大豆油替代了传统油墨中的石油溶剂使VOC有机挥发物含量从3060降低到15以下大大减少了对环境的污染且利于人身健康具有很好的理论研究意义和应用价值由于大豆油属半干性油用大豆油替代传统油墨中的石油溶剂时存在油墨干性差水墨平衡难控制等问题本文从树脂的选择连结料配方和工艺的调整以及油墨配方的调整等方面展开大豆油胶印油墨的研究工作重点分析了研制的大豆油胶印油墨的印刷适性得到了符合印刷要求的大豆油胶印油墨主要研究内容和结果如下1进行了大豆油胶印油墨连结料的研制解决大豆油干性慢的缺点2通过对干性及印刷适性等的实验确定了四色油墨的配方克服了大豆油油墨干燥固着较慢等印刷适性问题研制成功了具有良好的水墨平衡性上机稳定性的大豆油胶印油墨3本油墨不含石油溶剂VOC含量小于2重金属含量小于2mgkg远远低于相关标准大豆油含量超过油墨组分含量的30符合美国大豆油协会的认证标准4对研制的大豆油胶印油墨耐有机溶剂耐酸耐碱等各种物化指标进行测试分析结果显示其物化指标优越
2008,大豆油胶印油墨连结料体系的研究与应用--《西安理工大学》,连结料 油墨 胶印 大豆油 环保,印刷产业对环保型印刷油墨的呼声越来越高引起了油墨制造者的密切关注随着全球环境问题的不断恶化环保法规也愈加严格令人瞩目的大豆油胶印油墨具有环保意义的产品正以高速发展的态势进入印刷材料市场大豆油胶印油墨以有利于环境保护及快固着高光泽印刷适性好印刷品质量高的优势逐步成为胶印领域的首选油墨尽管大豆油墨具有很好的环保前景但由于大豆油自身的特点给大豆油墨的开发带来一定的难度其主要的难点在于大豆油墨的干燥性问题大豆油碘值只有120141mgIg含有的较少的可反应双键与空气中的氧气反应相对缓慢制造出的油墨干燥不良给印刷带来如粘脏附着力差等许多问题也使油墨的可印刷性和印刷效率大大降低同时由于大豆油替代了传统油墨配方中的部分矿物油使得油墨的干性方式发生了根本性的改变传统油墨的渗透挥发氧化结膜的干燥方式在大豆油油墨中已经不再适用这就需要通过设计全新的油墨干燥体系使大豆油墨能在印刷中得到接近传统油墨甚至更好的表现基于以上考虑本论文着重针对连结料的材料选择连结料的配方连结料干燥体系等方面展开工作分析油墨干燥原理根据大豆油墨的定义大豆油墨与传统油墨的差异制订大豆油墨设计思路研究油墨连结料设计方案设计自主知识产权的连结料体系适用于各种胶印油墨筛选原材料对树脂大豆油凝胶剂干性调节剂干燥剂颜料等进行考察分析选用合适材料形成大豆油连结料制造工艺形成大豆油墨配方制成大豆油胶印油墨进行大豆油墨试印通过试印验证了该套连结料体系的干燥性能和印刷性能该连接料制成的大豆油胶印油墨中大豆油含量达到美国大豆产业协会关于大豆油墨的标准环保指标达到相关标准可以替代现有胶印传统油墨
2010,可食性油墨的研制及其性能的研究--《天津科技大学》,可食性油墨 黄原胶 粘度 大豆油 流变性能,可食性油墨是一种新型环保油墨它可直接印刷于食品药品等可食性基材表面无毒可食本文通过大量的资料查阅与分析确定可食性油墨的基本组成成分对可食性油墨的组成材料进行合理的选择通过大量的实验研制出可食性油墨并对该油墨的流变学及其他相关性能进行研究与分析研究结果表明以水色素黄原胶蔗糖大豆油为原料的可食性油墨体系性能稳定具有较好的粘度长时间存放油墨不分层该体系油墨黄原胶含量控制在体系总重的00505之间当黄原胶含量低于油墨总重的005时油墨不能很好的乳化当黄原胶含量高于油墨总重的05时油墨成为胶状体没有了流动性制备的油墨呈现非牛顿流体的特性其粘度随着剪切力增加而减小对制备油墨的触变性研究显示油墨呈现出很好的触变性触变环随着作用力时间和剪切速率的增加而改变另外该体系油墨具有较好的显色性对pH值变化十分稳定且当大豆油含量为油墨质量总重的33左右时蔗糖含量为28左右时成功实现了油墨在食品表面的印刷
2008,食品包装印刷技术及安全卫生性分析--《印刷质量与标准化》,食品包装印刷 安全卫生 环保油墨 发展趋势,"本文介绍了食品包装印刷的主要方式,着重阐述了适于食品包装印刷的一些环保型油墨及食品包装印刷领域一些新的绿色印刷技术,并从安全卫生的角度概括了印刷中需要注意的一些问题。"
1995,豆油基油墨概述--《印刷杂志》,油墨制造 植物油 豆油 环境保护," 80年代以来,环境问题已逐渐成为人们日益关注的课题。在印刷行业中,以石油为基础的石油基油墨,由于每年挥发性有机化合物的数量达数百万磅,造成严重的环境污染,早在数年之前就引起了争沦。为此,油墨生产者已开始不断研究“洁净油料”来代替石油。同时,波斯湾地区的危机和随即而产生的石油价格上涨,也给印刷油墨制造者提出了新的课题。即为石油基油墨寻找代用品。在这种压力下,豆油基油墨应运而生,而且已越来越多地得到社会的承认。"
2010,"绿色出版,你准备好了么?--《编辑之友》",纸质出版 绿色印刷 中国出版业 环保意识 出版产业 传统出版业 再生纸 数字化时代 出版理念 电子阅读器,"在全球已达成发展低碳经济共识之际,我国政府在哥本哈根会议上正式宣布,到2020年,单位国内生产总值二氧化碳排放将比2005年下降40%～45%。而出版业作为一个资源和能源消耗密集型产业,其经济发展模式必然面临由""高碳""向""低碳""的转型。同时,塑造绿色的出版产业也是提升我国公民环保意识、实现环境教育的重要途径。事实上,我国低碳出版的概念早已经开始践行:从最初号召全民读旧书、借书读、换书读等一系列""环保阅读""活动开始,至2008年,弘文馆出版的少儿环保读物《阿米》,就直接以""中国第一本由100%再生纸印刷的环保图书""为宣传卖点;张抗抗、杨红樱、李银河、冯永峰等作者签署了《作家爱森林宣言》,成为支持绿色出版的成员。2010年,""环保""成为与""孔子、上海、中国当代艺术""并列的年度英语出版界四大中国主题。然而,中国出版业开始步入绿色出版时代的道路仍然不清晰,绿色出版的概念并未普及,在""绿色""转型的面前,尚有不少问题和困惑。为此,我刊特邀已践行在绿色出版一线的出版发行集团、民营书业代表、媒介观察员与相关学者,同我们共同探讨绿色出版可能面临的问题以及我们应如何顺应潮流,切实有所作为。"
2002,油墨新成员——大豆油墨--《印刷世界》,大豆油 印刷油墨 挥发性有机化合物 新成员 替代品 芳香族化合物 印刷质量 单张纸胶印机 资源保护对策 数字印刷机,"什么是大豆油墨印刷油墨的原料主要由树脂、颜料、溶剂组成。使用石油系溶剂的现有的油墨含有对人体颇为有害的芳香族化合物成份,并且还可能产生挥发性有机化合物—ＶＯＣ。作为其替代品的需求近年来不断增加。其替代品分两类,即芬香族成份小于"
2014,从过度到适度的绿色包装可持续发展之路--《中国包装》,过度包装 适度包装 绿色包装 可持续发展,"包装伴随商品流通的产生而出现,是商品不可或缺的附属品,有力地见证了现代社会的""抛弃型""文化。从这种文化中不难发现,大部分光鲜靓丽的包装背后,存在着一系列垃圾废弃、资源浪费和生态污染的问题。随着环境的不断恶化,过度包装逐渐成为社会焦点,""绿色思维""开始被有责任心的设计师重视。本文对过度包装的危害进行了分析,从源头遏制过度包装,提出可持续发展的绿色包装设计原则、改进方法和发展趋势,将包装设计的终极价值上升到与生态环境息息相关的层面,指出发展绿色包装是实现可持续发展的必由之路。"
2014,基于QSPM矩阵的DIC公司竞争战略研究--《太原理工大学》,竞争战略 低成本战略 QSPM矩阵 VMI销售模式 ABC分析法,当前包装印刷公司步入了低利润水平时期为了在残酷的竞争中得以生存包装印刷公司持续对油墨生产公司压低价格因为油墨领域准入门槛不高我国市场上已有三百多家油墨生产单位受到产品特征类似的影响公司间的价格竞争逐渐升级太原DIC油墨是一家以生产包装印刷油墨为重要业务的公司在原材料提供企业印刷公司对手油墨生产公司三方的价格竞争下其收益水平与市场占有份额不断下降已经威胁到了公司的生存与发展怎样快速脱离当前困境已是企业亟待解决的问题本文对太原DIC油墨有限公司所处的外部环境与内部环境进行了剖析分析了企业自身存在的实际问题和所面临的机遇与挑战为企业重新制定了成本领先战略且以此战略为引导重塑了企业的经营理念及价值链第一是提升运营能力降低运营成本具体包括开辟蓝海产品实行精细化生产管理实行全面质量生产管理第二是进行技术创新与设备改造降低生产成本第三是建立VMI销售模式降低销售成本第四是加强客户技术服务降低服务成本具体包括组织客户加强专业知识学习建立为客户培训技术人员的机制论文进一步提出了太原DIC公司竞争战略实施的保障措施第一是重新构建有利于降低成本的采购组织第二是利用ABC分析法挖掘新的利润源第三是采取降低人力资源成本的管理模式规范公司的预算管理控制费用成本不断优化公司的绩效管理和薪酬机制调整组织模式确保岗位和人才的相符性严格控制人员编制提高招聘质量提升员工的忠诚度减少离职成本第四是提升信息化水平降低行政成本不断提升信息化应用水准强化商业智能和决策支持系统的建设高度重视对信息化人才的培养为信息化人才培训提供保障新的企业竞争战略及实施保障将以新视觉新思路来解决企业当前面对的难题提高公司的竞争能力与盈利能力引领企业走上长足发展的道路
2014,低碳设计理念下甘肃省土特产包装设计研究--《西北师范大学》,低碳设计理念 甘肃省 土特产包装 设计构想,甘肃省幅员辽阔其独特的地理环境和不同的民族文化形成了种类多样独具特色的土特产然而甘肃省土特产企业及包装设计行业对土特产包装的绿色化设计不够重视设计中缺乏低碳理念缺失地方特色和品牌文化甚至一些包装仍在使用禁用或限用的材料这不仅造成了环境污染和资源浪费也给甘肃省生态环境的可持续发展带来了负面影响由此引起了人们对土特产包装的绿色化设计的普遍关注低碳设计理念的提出为我们找到了一个有效的解决方法低碳设计理念不仅引导人们健康生活也为包装设计指明了新方向因此甘肃省土特产包装设计应以低碳设计理念为主旨从包装的源头出发充分利用绿色包装材料和再生资源来减少碳排放量保持生态平衡实现可持续发展本文首先阐述了国内外土特产包装设计的研究现状分析了低碳设计理念及其影响其次通过调研比较分析和举例论证等研究方法总结了甘肃省土特产包装设计的现状最后在低碳设计理念下提出了甘肃省土特产包装设计的总体思路与构想指出土特产包装设计中应渗入品牌理念凸显地域文化优选绿色包装材料优化包装的形态与结构通过绿色化的印刷工艺来实现甘肃土特产包装的低碳化设计形式企图通过系统分析得出低碳设计理念在土特产包装设计中的重要性找到土特产包装低碳化的设计方法以此改变甘肃省土特产包装的设计现状
2009,我国油墨企业的绿色营销战略--《上海交通大学》,油墨企业 绿色油墨 绿色营销 营销战略,随着可持续发展观念在全世界范围被广泛接受环境保护在经济活动中越来越受到重视绿色营销是市场营销和环境保护相结合的产物它在传统市场营销的基础上增加了环保意识强调企业要承担高度的道德责任和社会责任它体现了对发展经济的终极目标的追问是经济发展中人文价值的回归企业实施绿色营销是顺应可持续发展的全球性潮流满足绿色消费需求的必然选择印刷油墨与我们的生活息息相关它给我们带来了浩瀚的知识海洋给我们带来了色彩缤纷的多彩世界但同时也给我们和给我们生存的环境带来各种污染在人们生态意识日益强烈的今天人们呼唤绿色的油墨绿色的印刷本文介绍了绿色营销理论的形成与发展对绿色营销的内涵及其产生的动因进行了分析并就绿色营销与传统营销进行了比较根据相关的理论及原理文章对我国油墨企业的营销现状和企业所面临的机遇和挑战进行了分析SWOT析指出绿色营销战略是我国油墨企业的必然选择本文对我国油墨企业实施绿色营销战略的相关策略进行了阐述同时对我国绿色油墨市场进行博弈分析最后提出了企业消费者政府应如何发展和支持绿色营销的对策
2010,热聚合反应条件对环保大豆油墨连接料黏度的影响--《中国油脂》,大豆油墨连接料 热聚合 响应面法,"采用热聚合反应使大豆油改性,以黏度为考察指标,通过响应面分析方法确定最佳热聚合工艺参数为:反应温度332℃,反应时间106 min,反应压力6 MPa,催化剂添加量5%。经过验证与对比实验可知,在最优热聚合工艺条件下产物黏度可达到107 mPa.s左右,与传统油墨连接料黏度110~120 mPa.s比较接近,基本符合环保大豆油墨连接料中对黏度指标的要求。"
2014,环保型大豆油墨的制备--《上海涂料》,大豆油甲酯 矿物油 油墨,"采用大豆油衍生物大豆油甲酯为溶剂,制备环保型大豆油墨,并与矿物油溶剂制备油墨的性能进行比较。试验结果表明:大豆油墨的总体性能与矿物油油墨相当,而在黏性、稳定性和光泽方面,大豆油墨更优于矿物油油墨。"
