绿色印刷 新闻出版 环境保护标准 印刷工作 印刷企业 实施 印刷行业 平版印刷 环境标志产品 生态文明,"为推动我国生态文明、环境友好型社会建设,促进印刷行业可持续发展,根据《中华人民共和国环境保护法》和《印刷业管理条例》有关规定,新闻出版总署和环境保护部决定共同开展实施绿色印刷工作。有关事项公告"
数字印刷系统 标准体系表 数字印刷机 成像技术 印刷技术 基本状况 印刷标准化 健康发展 印刷市场 印刷企业,"质检公益性行业科研专项项目是国家质检总局、财政部、科技部为贯彻落实《国家中长期科学和技术发展规划纲要(2006—2020年)》,支持开展公益性行业科研工作而设立的中央财政专项,旨在通过对行业应急性、培育性、基础性科研课题的研究,提高行业科技发展支撑力度,推动行业的技术进步。""数字印刷标准体系表""是我国印刷业第一次申请的质检公益性行业科研专项项目。项目的立项与开展得到新闻出版总署、国家标准化管理委员会的关心与支持,得到印刷行业众多企业、单位与专家的支持与参与。项目于2008年经国家质量监督检验检疫总局批准,2009年2月开始实际运作,历时两年完成。在由全国印刷标准化技术委员会、中国印刷技术协会、北京印刷学院、北京北大方正电子有限公司等单位专家组成的项目研究组的组织下,相继对我国当前数字印刷的现状进行了调研,对国际与数字印刷有关联的印刷标准进行了搜集、整理与研究,组织召开了10余次不同范围的专题研讨会,完成了3个专题的报告,即《我国数字印刷基本状况报告》、《建立我国数字印刷标准体系的必要性、目标、主要内容及基本原则》、《关于〈数字印刷标准体系表〉的建立、实施及相关措施的报告》,并提出了《数字印刷标准体系表》标准草案。质检公益性行业科研专项项目——""数字印刷标准体系表""的研究是解决数字印刷标准制定相对技术发展严重滞后的有力措施,不仅明确了数字印刷系列标准制定的指导思想,更重要的是对于统一全行业对数字印刷的认识、促进我国数字印刷的健康发展、规范数字印刷标准的制定具有重要的现实意义和深远的影响。现该项目已通过国家验收,特将分期刊登,以飨读者。"
水性油墨 丙烯酸 低分子量,本课题系企业委托研发项目目的是合成一种丙烯酸苯乙烯聚合物目前该聚合物主要应用于水性油墨连接料在国内使用十分广泛该类水性树脂的生产可以取代国外进口产品市场前景良好聚合物的主要技术指标和特点是数均分子量3000左右窄分子量分布玻璃化转变温度约100无色透明具有良好碱水溶解性其中控制树脂低分子量和窄分布保证树脂外观的无色透明是本课题主要难点课题主要从溶剂引发剂种类及用量反应温度选择生产工艺流程四个方面研究解决生产中的问题研究采用了半连续反应溶液聚合法使用丙烯酸苯乙烯甲基丙烯酸甲酯单体三元共聚合三种单体的实验配方比例为32608合成出的树脂玻璃化转变温度约100树脂羧酸含量合适酸值约为210碱水溶解性能良好且树脂透明有光泽研究中筛选对比了多种工业上常见的溶剂发现使用乙醇独甲醚作溶剂体系沸点可以达到比较理想的约121利于分子量控制同时该溶剂能很好的分散和溶解引发体系各种单体及共聚合产物更重要的是使用乙二醇独甲醚溶剂得到的聚合产品无色透明解决了树脂外观达不到进口标准的难题研究发现反应温度从聚合物分子量共聚物无规度引发剂半衰期匹配三方面影响聚合反应高温利于分子量降低反应温度在110以上合成的共聚物无规度高丙烯酸单元在链段上分布均匀能保证产品透明性和溶解性能引发剂半衰期随反应温度的升高而降低引发剂半衰期要控制在1小时以内才有利于反应的控制对比研究了多种引发剂和引发体系发现单独使用质量分数4至6份BPO或TBPB作引发剂在121下可聚合产生一系列数均分子量低于5000的树脂实现了对产品分子量控制的问题满足了产品低分子量的要求研究了引发剂加料工艺与引发剂消耗速率的关系提出了理论计算模型并通过实践结果证明得到了最佳工艺路线为使用BPO与TBPB复配引发剂采用50TBPB预加BPO和50TBPO滴加的生产工艺可以在使用总计4份引发剂量时生产分子量约3000窄分布无色透明具有良好水溶性的树脂本课题还对树脂进行了放大实验采用的是自行设计的带搅拌不锈钢夹套反应釜反应釜设计容量8升取得了成功为工业生产奠定了良好的基础
油墨废水 废水处理 物化处理 生化处理,"近年来,我国油墨行业得到了飞速发展,油墨废水的排放量也相应地急剧增加,废水一旦进入水体,会对水环境造成严重的污染,严重威胁着人类的生产生活和自然界的生态平衡,对油墨废水的处理必不可少。简单介绍了油墨的种类和油墨废水的成分,综述了近年来国内外关于油墨废水处理技术的研究现状,并展望了未来发展方向。"
中文印刷字体 单字 美术作品 字体字库软件 软件作品,"在我国现行著作权法构架下,具独创性的中文印刷字体单字属于美术作品,而中文印刷字体因其不具有可复制性,故不是作品。中文印刷字体字库包括数字化的计算机软件字库,因其整体缺乏独创性从而不构成作品。具独创性的中文印刷字体单字美术作品与作为中文印刷字体软件字库之技术工具的计算机软件作品是不同的作品并具有不同的使用。"
铜版纸 涂布白卡纸 平版胶印 色斑 印刷适性,"铜版纸和涂布白卡纸是高档印刷品的主要承印介质。印刷过程中经常发现不同品牌甚至同一厂家不同批次的纸张印刷质量呈现出很大差异。本文通过分析单张胶印中油墨与纸张的相互作用,讨论了引起印刷缺陷的原因,包括油墨干燥不良、掉粉、水干扰与逆传递印刷色斑等,提出造纸厂家及印刷工作者应该采取的根治或减轻不同印刷缺陷的措施。"
纳米SiO 水性油墨 抗紫外线率,"食品安全包装对油墨的环保性能和抗老化性能提出了更高的要求,研究了一种具备抗紫外线的纳米SiO2油墨,其中纳米SiO2微粒利用化学沉淀法制得,并用XRD和马尔文Zteaszier Nano-ZS表征,其结果表明,纳米SiO2为粒径分布在100 nm以下的无定形粉末。在自制的水性油墨中加入纳米SiO2及分散剂,超声波分散后测试该油墨对紫外光的吸收率,结果表明:研制的纳米SiO2水性油墨对紫外光具有90%以上的屏蔽率,在食品安全和油墨抗老化性方面具有很好的应用价值。"
大豆油墨 VOC 环保性 印刷适性 应用现状 前景,"中国印刷及设备器材工业协会统计,2009年我国印刷工业总产值为5150亿元,较上年度增长8.4%。预计2015年我国印刷工业总产值将达到9800亿,也"
绿色包装 分级标准 包装材料 包装机械 包装安全及环境,"绿色包装是世界包装发展的必然趋势,也是中国由包装大国跨向包装强国最重要的发展战略。基于绿色包装的内涵与技术,概述了中国绿色包装15a来在包装材料、包装机械和包装材料安全及环境等方面所取得的成就。"
绿色印刷 印刷企业 印刷业 发展规划 社会责任 循环经济 印刷产品 印刷行业 实施 绿色标准,"我国印刷业""十二五""时期发展规划明确提出建设印刷强国的目标要求,且在""十二五""期末要取得重大进展,印刷工业总产值预计要达到11000亿元人民币,即比""十一五""期末翻近一番。这个刚性指标的质量内涵,那就是绿色的GDP。1实施绿色印刷是企业的社会责任绿色印刷的内涵和宗旨是""环境友好""与""健"
水性油墨 水性连结料 助剂,"水性油墨因其优良的环保性,受到越来越多的关注,成为现今油墨行业发展的方向和趋势。本文系统介绍了水性油墨的组成和质量控制指标,指出了影响水性油墨印刷质量的关键因素,综述了水性油墨研究发展历程,简要分析了我国水性油墨研究现状和技术方向,展望了水性油墨的发展趋势。"
印刷检测系统 图像配准 缺陷检测 人眼视觉特性,目前国内的大多数中小型印刷企业对基于机器视觉和图像处理理论的印刷品缺陷自动检测系统的需求相当迫切国内在此方面的研究才刚刚起步因此开展此方面的研究对提高我国印刷行业的整体水平具有重要的作用本文主要研究了以下内容第一印刷品图像预处理和缺陷检测算法是印刷缺陷检测系统的核心本文首先分析了印刷检测系统面临的几个图像预处理问题包括彩色印刷品的灰度化噪声的滤除印刷图像的配准图像的差分等并针对以上问题提出了相应的解决方案图像配准算法是图像预处理中的难点因此我们根据系统的要求和对常用的图像配准算法的深入对比研究探索找到了适合印刷检测系统的配准算法基于金字塔和模板匹配的图像配准算法实验验证了该方法不仅有较高的配准精度也具有较高的配准速度能满足检测系统对图像处理的实时性和精度的要求第二本文提出了基于人眼视觉特性评价的图像缺陷检测方法该方法首先利用区域分割算法对印刷差分图像进行缺陷区域分割其次结合数学形态学方法对各个缺陷区域进行特征分析这些特征包括缺陷的大小类型面积等信息最后根据人眼的视觉特性对缺陷进行了客观质量评价根据评价的结果来判定缺陷对图像的影响程度实验证明该方法具有良好的人工智能性能够满足印刷检测系统对印刷缺陷的检测标准要求第三根据印刷厂商提供的印刷检测系统的功能需求设计了印刷检测系统的具体功能模块并在VC60和OPENCV的开发平台下编程实现了印刷检测系统的软件功能部分该软件部分能支持印刷品图像的输入图像的预处理缺陷检测缺陷列表输出人机交互查看缺陷等功能
光固化 光引发剂 紫外光引发剂,"光引发剂是光固化(射线固化)材料的关键组成部分,对光固化速度起着决定性的作用。本文全面、系统地阐述了近年来光引发剂的技术进展,并在光引发剂分类的基础上,详细介绍了数种市售新型光引发剂的化学结构、性能和用途。"
绿色印刷 新闻出版局 环境保护 美好生活 印刷协会 印刷企业 中国印刷 股份有限公司 产学研合作 示范园区,"2011年11月1～4日,全国首个绿色印刷宣传周正式启动。根据2010年9月环境保护部和新闻出版总署签署的《关于实施绿色印刷战略合作协议》的安排,新闻出版总署和环境保护部于2011年10月8日印发了《关于实施绿色印"
紫外发光二极管 封装 多芯片阵列 光学仿真 热管理,紫外发光二极管UVLED相比传统紫外光源具有发光效率高寿命长节能环保反应速度快体积小等特点近年来紫外LED芯片技术和封装技术得到了快速发展使其在油墨固化等行业具有巨大的市场前景多个国家和地区都争相投资研发紫外LED光源这也将进一步推动相关的光电子材料能源半导体芯片制程及封装等行业的发展目前紫外LED的光辐射功率较低除了芯片制作水平需要提高之外封装技术对紫外LED的辐射特性也有重要的影响本文主要工作是围绕紫外LED的封装工艺研究在理论计算和仿真的基础上进行了紫外LED封装的总体设计提出了一种光热管理良好的紫外LED封装结构具体包括以下内容首先介绍了课题研究背景和目前国内外紫外LED芯片和封装技术的最新进展同时分析了紫外LED的发展趋势和市场应用前景最后给出了目前紫外LED封装研究中的一些问题接着从理论出发建立了紫外LED封装中两个重要的光学管理问题的理论基础一是LED透镜的光路原理二是平面和弧面多芯片阵列LED面光源的光辐射空间分布前者可用来指导LED透镜的结构设计后者可用来优化LED面光源的设计最后通过光学仿真详细讨论了LED各封装结构参数对光辐射的影响为LED面光源的优化设计指明了方向再次在理论设计和仿真的基础上结合紫外LED高能量和热流密度的实际情况选用合理的封装材料设计了一种具有良好热管理的紫外LED封装结构同时给出了空间弧形机械结构的设计实例和探讨最后对所制得的紫外LED封装样品围绕光辐射和封装结构温度进行了光学热学系列测试并对测试结果进行了分析测试量包括温度光辐射强度辐射波长等这些测试紧密围绕所设计的封装结构进行探讨了封装结构对LED模块的光热性能表现的影响本课题力求解决在紫外LED封装中遇到的实际问题因此本文具有重要的实用价值
环保 水性塑料复合油墨 塑料薄膜附着牢度 复合强度,水性凹版油墨是当今最为环保的印刷油墨之一也是目前唯一被美国FDA推荐和认可的可以用于与食品直接接触的印刷油墨在我国虽然纸张印刷的水性油墨已经市场化但是在大量用于食品包装塑料薄膜印刷由于薄膜的不吸收缺点使薄膜印刷水性油墨还处于研究起步阶段本实验就是在已经市场化的仅用于吸收性纸张表面印刷的水性凹版油墨基础上通过对所开发的水性油墨所用到的颜料树脂助剂等原料从剥离强度附着力以及适合蒸煮的耐高温等方面进行优化与筛选最终开发出以丙烯酸类胶体树脂为主要研磨树脂丙烯酸改性的聚氨酯分散体胶体为主要连接料的水性复合里印耐蒸煮的凹版油墨并且使该油墨在多种不吸收的塑料薄膜如聚酯PET取向聚丙烯OPP尼龙NY等薄膜材料上顺利高速印刷并复合后完全能够达到目前同类溶剂型油墨才具有的优异印刷适性高耐热性高剥离强度高附着力等各项性能相信如果这一新型环保油墨面市后一定会给国内的食品包装市场带来一场绿色风暴
环境标志 环保认证 绿色印刷,"国务院于2011年10月发布的《关于加强环境保护重点工作的意见》明确要求大力发展环保产业的同时,又以发展环境服务业为重点。其中特别指出:""着重发展环保设施社会化运营、环境咨询、环境监理、工程技术设计、认证评估等环境服务业。鼓励使用环境标志、环保认证和绿色印刷产品。""为落实国务院文件精神,将环境标志、环保认证和绿色印刷工作推向新的高度,本文研究提出以下战略性举措:第一,加强环境标志工作,积极引导可持续消费,促进节能减排目标的实现;第二,规范环保认证市场,提升环保认证水平,增强环保认证的信任度;第三,推进实施绿色印刷战略,促进印刷行业发展方式的转型与升级。"
绿色印刷 认证,"人类在100多年工业化的进程中,不少生产企业以牺牲环境为代价。严重的环境污染现已警醒了人们,引起了重视。节能减排的紧迫任务严峻地摆在世人面前。印刷业也毫不例外地受到挑战。印刷企业虽然属文化产业,实施的却是工业化生产,绿"
绿色印刷 新闻出版 环境保护标准 印刷品 印刷企业 实施 印刷工作 环境友好 发行 管理,"顺应低碳时代潮流什么是绿色印刷?我国为什么要实施绿色印刷?印刷发行管理司:绿色印刷是指对生态环境影响小、污染少、节约资源和能源的印刷方式。绿色印刷的宗旨是""环境友好""与""健康有益""两个核心内涵,强调在顾及当代人的同时兼顾下一代人的生存"
绿色印刷 绿色认证 原辅材料 设备供应商 平版 印刷企业 新闻出版 印刷业 环境保护 绿色环保,"构建环保体系,引导绿色转型,发展绿色印刷已成为印刷业""十二五""规划的主旋律,也是我国印刷技术发展的主攻方向。国家新闻出版总署与环境保护部在2010年启动""绿色环保印刷体系建设工程"",绿色印刷正向我们走来。"
节能减排 绿色印刷 现状 发展,"面对全球气候变化的挑战,节能减排、低碳经济等已成为人类社会可持续发展的重要内容。对于我国印刷行业来说,使用绿色原料、实施绿色工艺的绿色印刷已经是印刷企业的共识。阐述了绿色印刷目前在国内外的发展现状,预测绿色印刷的未来发展方向将是对印刷工业废气、废液和固体废弃物的清洁、降解处理的先进环保技术,印刷废料的回收以及整个流程中的过程控制和节能减排。"
喷墨印花机 纺织品 数码印花 数码喷墨印花 现状与发展趋势 墨水 丝网印刷 数字化技术 染料 印前处理,"对于关注印花的人们来说,喷墨印花已经不是新鲜的名词了。自其产生以来,喷墨印花相对于传统印花的强劲优势使得业界越来越关注喷墨印花的发展动态。本文针对数码喷墨印花的现状和发展趋势进行了简要的总结。"
光引发剂 UV油墨 固化速率,"UV油墨固化速率不仅受到油墨中各组分的影响,而且与墨膜厚度有密切关系。本研究分别使用不同种类的预聚物、单体、光引发剂配制油墨,研究油墨各组分对UV油墨固化速率的影响;进而固定油墨其他组分,改变光引发剂种类及其含量配制油墨,并制备不同墨层厚度的样品,测试不同墨层厚度下的油墨预聚物双键转化率,分析光引发剂种类及其含量与不同厚度墨膜固化速率的关系。测试不同UV光源功率下的双键转化率,研究含不同光引发剂的油墨在不同功率下的固化速率。研究结果表明,油墨各组分对UV油墨固化速率有一定影响,此外,随着墨层厚度的增大,油墨双键转化率降低;当光引发剂含量小于10%时,UV油墨的固化速率随着光引发剂含量的增加而增大;UV油墨的双键转化率随着UV光源功率的增大而增大。"
引发剂 固化速度 复配 UV固化 油墨,"为提高UV油墨的固化速度,研究了羟烷基苯酮类1173、胺烷基苯酮类907、酰基磷氧化物类819、二苯甲酮类BP、硫杂蒽酮类ITX 5种引发剂及复配对UV油墨固化速度的影响。结果表明,引发剂浓度为2%,颜料浓度为4%,单体浓度为30%时,引发剂1173、BP的固化时间分别为20.88 s和70.56 s,引发剂907的光固化时间为7.14 s,引发剂819和ITX的光固化时间均可达到1.5 s。引发剂1173与BP进行1∶3复配时,固化速度是BP的4.9倍;引发剂907与BP进行1∶3复配时,固化速度是BP的4.3倍;引发剂ITX与907进行1∶1复配时,固化速度是907的2.3倍。"
苯丙乳液 水性油墨 交联 高光泽,水性油墨是一种绿色印刷材料水性油墨用丙烯酸树脂具有色浅附着力强耐候性优透明度高等优点但是由于溶剂水自身的原因水性油墨存在耐水性差光泽度低干燥慢等缺陷严重影响水性油墨的实际印刷效果因此本文采用预乳化半连续乳液聚合优化乳液聚合和水性油墨配方工艺等制备一种高光耐水等综合性能优良的水性油墨采用乳化剂体系Co630A246L115且复合乳化剂用量为20wt引发剂APS用量为04wt预乳化种子乳液用量38wt聚合反应温度80链转移剂DDM用量02wt制备的苯乙烯丙烯酸酯乳液细腻泛蓝光乳液聚合稳定性高凝聚率很小乳液粘度适宜且粒径分布均匀胶膜光泽度高且吸水率低胶膜耐水性好设计聚合物玻璃化温度为163217苯乙烯用量为20wt左右选择交联体系AA用量为20wtHEA用量为40wt以及NMA用量为30wt乳液聚合平稳粘度适宜储存稳定胶膜连续且透明吸水率低且胶膜耐磨性附着力硬度等机械性能良好采用GPCDSCTEMZSNanoSElcometer406等对乳液聚合物进行表征与测试采用GPC测试聚合物的重均数均分子量及其分布ZSNanoS测试了乳胶粒的粒径及其分布DSC表明聚合物的玻璃化温度范围为026256其玻璃化温度为1878比理论值高说明聚合物有一定程度的交联TEM显示聚合物乳胶粒呈现规整的球形粒子大小分布均匀在配制水性油墨过程中结果表明乳液用量的增加有助于提高水性油墨的光泽而水用量的增加反而降低了水性油墨的光泽当加入60wt的无水乙醇30wtD806型蜡乳液10wtGlide482型流平剂水性油墨的光泽度达到最佳
发泡油墨 艺术装饰 玻璃装饰 特殊效果 技术 双重固化 个性化 金属化 艺术化 喷墨印刷,"UV油墨、UV技术与UV艺术装饰三者是相互关联的。要进行艺术装饰,不管是家电玻璃面板、还是家庭装饰中的艺术吊顶、橱柜面板、玻璃背景、隔断、移门等产品,首先都离不开新材料、新油墨。使用UV油墨,采用UV"
自然而然 生态理念 生态设计 食品包装设计,自然而然生态设计理念是在建设生态社会背景下在以自然为本的生态设计理念渐而取代以人为本的设计理念潮流中以生态理念在包装设计领域的发展为研究切入点结合现今社会的食品安全问题而提出的食品包装设计理念本文从食品包装设计的各要素入手对自然而然生态设计理念进行阐释在包装材料设计方面主要阐述食品包装的生态环境材料特性包括良好的保护特性易于加工操作与方便使用的特性便于外观视觉设计的特性易于回收处理的特性可再生可循环利用的特性等把包装材料分类为天然包装材料可再生或可回收包装材料可降解包装材料可食性包装材料等并引用相关设计案例进行阐述在包装造型与结构设计方面主要阐述包装造型与结构的设计原则包括造型合理成本节俭原则运输存储安全便利原则功能结构多用易拆原则引用相关设计案例具体从生态食品包装的独特性造型设计功能性结构设计两个方面进行分析在包装的视觉设计方面主要从图形设计文字设计色彩设计编排设计四个方面进行阐述并引用相关设计案例进行分析通过色彩图形文字的有意味的和谐的编排设计使其有较强的传达功能审美功能和情感渲染功能要求能达到生态性的统一在包装的清洁生产方面主要从包装的绿色印刷工艺加工工艺两个方面进行阐述说明油墨与黏合剂的环保性很大程度上决定了该包装的生态可执行性在食品包装的生态理念宣传设计方面从生态理念宣传的必要性和设计策略两方面说明包装也应承担宣传生态理念的重任自然而然生态设计理念强调设计师要对现有的食品包装进行更为环保的设计不仅要实现包装传统的三大功能保护商品免受损坏便于运输与仓储促销还要注重在流通处理的整个生命周期中对自然环境的生态环保功能以及对人类食用使用和精神的作用
汽车产业 产业关联 效率 投入产出 聚类分析 因子分析 DEA-Malmquist,汽车产业是我国重要的主导性支柱产业汽车产业的产业关联性强技术密集汽车产业的发展直接影响着国民经济众多部门的发展同时也影响着工业化进程中产业结构的优化和升级近年来我国汽车产业发展迅猛2010年我国汽车产量达182647万辆占世界第一尽管汽车产量占据了世界第一的位置但是与世界上汽车产业发达的国家相比我国汽车产业在技术结构管理和效率方面还存在很大差距目前我国汽车产业的规模与结构如何汽车产业的产业关联和波及效应如何汽车产业对其他产业以及就业的拉动效应如何汽车产业的效率怎样汽车产业的产业关联效应和效率是如何演进的这些都成为政府企业和学界关注的问题本文依据相关理论利用大量统计数据对我国汽车产业的规模结构和集群发展特征等进行了系统分析利用投入产出模型对我国汽车产业的产业关联性产业波及性以及动态演进进行了研究并基于投入产出理论建立了汽车产业的完全就业拉动模型实证分析了我国汽车产业的直接完全就业贡献以及动态演进趋势在利用增加值率指标分析了我国汽车产业整体效率后选取基于DEA的Malmquist生产率指数分行业分地区对我国汽车产业的效率及其动态演进进行了研究为深入了解汽车产业发展状况及存在的问题掌握汽车产业发展规律制定汽车产业发展政策促进汽车产业健康快速发展从而推动经济增长提供参考本文共分6章具体内容如下第1章绪论首先介绍了本文的研究背景与意义并对基于投入产出理论的产业关联和产业效率问题在国内外的研究现状进行了综述最后介绍了本文的研究框架主要内容以及研究方法第2章相关理论概述本章是全文分析的理论基础阐述了产业结构理论产业分工理论产业集群理论和效率理论最后介绍了汽车产业的相关理论第3章我国汽车产业发展的动态特征本章首先从汽车产业的生产规模经济规模就业规模和企业数量规模等几个方面分析了我国汽车产业19912009年的规模特征及演变规律其次从汽车产业主导产品结构企业经济类型结构地区结构和进出口结构等角度应用经济指标比较聚类分析等方法全面细致的分析了我国汽车产业的结构特征本章最后一节详细分析了我国汽车产业集群的发展特征从能够反映集群高级化水平的绩效特征和专业化特征两个方面应用因子分析相对指标比较等方法对我国六大汽车产业集群的发展现状进行了评价第4章我国汽车产业的产业关联与波及效应演进本章首先利用投入产出的理论与方法依据199720022007年中国投入产出表数据分析了我国汽车产业与其他产业的供需关联及其演进研究结果表明汽车产业与其他产业部门的需求与供给关系并没有发生太大的变化除了对自身的直接消耗系数完全消耗系数最大以外其他与汽车产业保持紧密联系的部门多数为制造业部门同时对商务服务业的直接消耗完全消耗关系逐渐凸显表明了第三产业所提供的服务已经成为了对汽车产业的一种重要的中间投入另外从其他产业部门对汽车产业的直接消耗完全消耗关系来看直接消耗系数值比较大的多为道路运输公路货运商务服务业等部门表明汽车产业为这些产业部门提供了不可或缺的中间投入体现了其基础产业的特性三个时期汽车产业中间需求率均大于50体现了其具有提供生产资料的基础产业的特点而中间需求率的下降预示了汽车产业向满足最终需求的产业转变的趋势中间投入率大于50说明我国汽车产业低附加值高带动性特点明显汽车产业的带动效应数量模型测算结果表明从三个时期平均看汽车产业增加1元的产出就能为国民经济创造49元的增加值体现了其对国民经济的发展具有较强的带动效用其次以产业影响力产业感应度以及生产诱发系数三个指标为核心动态分析了我国汽车产业的波及效应研究结果表明三个时期的汽车产业的影响力系数均大于1说明其对国民经济各部门的影响程度高于各部门的平均水平对国民经济具有比较强的拉动作用并且这种拉动作用呈递增态势感应度系数虽然有所波动但数值均大于1表明汽车产业受到产出增加的感应程度高于国民经济的平均水平生产诱发效应分析表明三类最终需求中投资需求对汽车产业生产诱发额是最大的汽车产业总产出中有50以上是受到投资需求诱发的结果第5章我国汽车产业的就业拉动效应演进首先建立汽车产业产出对各产业的就业拉动模型利用199720022007年中国投入产出表数据的实证分析结果表明三个时期内汽车产业产出的直接完全就业贡献都呈现下降趋势直接就业与间接就业贡献之比从1997年的1409下降到2007年的1273汽车产业对第二产业就业的拉动作用最为显著但对第三产业就业的拉动作用较小其次应用汽车产业最终需求对各产业的就业拉动模型计算各项最终需求的就业拉动作用结果显示三个时期内投资需求对自身部门的直接就业贡献最大消费需求与出口需求的直接就业贡献在增大从完全就业贡献额来看三个时期我国汽车产业投资需求所拉动的直接就业和间接就业的总和是最高的本章最后分析了消费投资和出口对汽车产业就业的影响及动态演进研究结果表明投资对我国汽车产业的就业系数要大于消费和出口对汽车产业的就业系数说明投资是拉动我国汽车产业就业增长的有效手段但是投资的拉动系数在下降消费与出口的拉动系数在上升说明最终需求对就业拉动的结构效应在发生改变第6章我国汽车产业效率动态演进首先介绍了我国汽车产业效率的评价指标其次应用增加值率对近10年我国汽车产业的效率进行测量结果表明增加值的年平均增长速度为2214略低于总投入的2293的年平均增长速度因此增加值率年平均下降064此外还得到几点带有启发性的结论当某年的增加值的增长速度高于总投入的增长速度时增加值率为正向增长即增加值率上升反之增加值率负向增长即增加值率下降当某年新增中间投入贡献系数r高于上一年的中间投入贡献系数r时对应年份的增加值率的变化ΔR为正即总体增加值率上升最后应用Malmquist生产率指数计算了我国汽车产业各行业地区集群效率演进研究结果表明我国汽车产业各行业地区集群的全要素生产率均呈现上升态势并且技术进步是主要推动力量最后是本文的结论
绿色环保油墨 绿色环保油墨标准,"本文介绍了国内外绿色环保油墨标准的现状,分析了我国绿色环保油墨标准存在的问题,提出了建议。"
印刷油墨 标签印刷 油墨市场 市场需求 水性油墨 色彩 世界 生活中 载体 特性,"生活中不能缺少色彩。标签印刷油墨作为一种非常重要的色彩载体,在标签材料上勾勒出美仑美奂的图文效果,赋予了标签多姿多彩的特性。可以说,标签印刷油墨的应用让标签和商品更加炫丽,让我们的生活变得更加美好。根据市场需求,当前我国标签印刷油墨市场处于UV油墨为主,其他种类油墨为辅的格局。本期专题我们将共同走进标签印刷油墨"
绿色印刷 凹印工艺 印刷企业 绿色标准 印刷业 企业发展 认证工作 编制工作 印刷行业 凹版,"2011年印刷业的热议话题莫过于""绿色印刷"",业界甚至称2011年为我国的""绿色印刷元年""。2011年3月2日,我国出台了首个绿色印刷标准——《环境标志产品技术要求印刷第一部分:平版印刷》(以下简称""平版绿色印刷标准""),目前该标准的实施与认证工作已取得阶段性进展。顺势而上,绿色印刷的推行范围继续向纵深拓展,其触角正在朝着环境污染程度更甚的凹印行业延伸,凹版绿色印刷标准的编制工作已经启动。凹印行业应该如何认识这一标准?目前的进展情况如何?标准推行和认证工作的展开又将面临哪些困惑和阻力?本期行业观察将与您一同寻找答案。"
低碳经济 绿色发展 印刷包装产业 创新 转型,"印刷包装产业转向绿色发展是大势所趋,在低碳经济约束条件下,实现绿色发展必须克服一系列结构性矛盾与绿色障碍;发展绿色印刷包装产业需要""政、产、学、研、用""协同创新,推进绿色印刷包装产业体系建设需要基于过程实践的系统性策略。"
绿色印刷 印刷企业 新闻出版 环境标志产品 中小学教科书 技术要求 认证 环境保护 印刷行业 原辅材料,"2010年,环境保护部与国家新闻出版总署共同签署了《实施绿色印刷战略合作协议》,标志着绿色印刷战略在我国正式启动。两年来,随着《环境标志产品技术要求印刷第一部分:平版印刷》(以下简称平版绿色印刷标准)、《关于中小学教科书实施绿色印刷的通知》等标准和政策的出台,以及绿色印刷宣传周等活动的开展,绿色印刷理念也逐渐被印刷行业和人民"
聚氨酯 异氰酸酯 多元醇 进展 技术 市场,"简要介绍了国内外聚氨酯行业的发展史,着重介绍了近几年全球和中国聚氨酯主要原料与制品发展情况、聚氨酯行业企业最新并购情况、聚氨酯行业最新技术进展,并对聚氨酯行业热点问题进行了分析。"
绿色印刷 商业票据印刷 印刷企业 新闻出版 标准认证 环境标志产品 绿色环保 环境保护 技术要求 原辅材料,"""您的企业‘绿’了吗?""2010年1月,国家新闻出版总署署长柳斌杰在全国新闻出版工作会议的报告中明确提出要""打造‘绿色’印刷、复制产业"",这成为实施绿色印刷的动员令、号召书,吹响了印刷行业进军""绿色""的号角。两年来,绿色印刷战略有序推进。继首个绿色印刷标准《环境标志产品技术要求印"
绿色印刷 印刷企业 绿色认证 印刷材料 新闻出版 企业数量 快车道 绿色环保 节约资源 印刷品,"9月秋风送爽,全国的中小学生们又迎来了一个新学期。与往年不同的是,全国中小学教材的封底上印刷了""中国环境标志""和""绿色印刷产品""的字样。也许,这两个标志并没有引起中小学生们的注意,但是却意味着中国绿色印刷教材应用的开始。绿色印刷是指对生态环境影响小、污染少、节约资源和能源的印刷方式。实施绿色印刷的范围包括印刷的生产设备、原辅材料、生产过程以及出版物、包装装潢等印刷品,涉及印刷产品生产的全过程。如今,绿色印刷已成为欧美发达国家普遍应用并日趋普及化的一种新型印刷方式。在欧美发达国家,绿色印刷既是其科技发展水平的体现,也是替代产生环境污染和高能耗的传统印刷方式"
绿色印刷 新闻出版 中华人民共和国环境保护法 深度报道 书刊印刷企业 绿色生产 印刷技术 多种形式 宣传 传播,"为更好地宣传绿色印刷理念,传播绿色印刷知识,指导绿色生产,《印刷技术》杂志特别开设""绿色聚焦""专栏,对实施绿色印刷的标杆企业进行深度报道,传播先进经验,以期共同推进我国绿色印刷进程。本期让我们率先走进首批通过绿色印刷认证的两家书刊印刷企业。"
绿色印刷 新闻出版 环境保护标准 实施 印刷企业 平版印刷 节约资源 行业可持续发展 生态环境影响 生态文明,"为推动我国生态文明、环境友好型社会建设,促进印刷行业可持续发展,2011年10月8日,新闻出版总署和环境保护部共同发布《关于实施绿色印刷的公告》。其中规定:实施绿色印刷的范围绿色印刷是指对生态环境影响小、污染少、节约资源和能"
